CLE;COMMUNE;DOMANIALITE;NATURE;NOMBRE;OBSERVATIONS;PROPRIETAIRE;QUARTIER;REALISATION;X_LONG;Y_LAT;GEOMETRIE
19291;BORDEAUX;Voirie;Arceau vélo;8;bcmo;CUB;4;Réalisé;-0,5998867691983;44,8291828456931;POINT (-0.5998867691983 44.8291828456931)
19297;BORDEAUX;Voirie;Arceau vélo;6;4 PREVU;CUB;3;Réalisé;-0,587681316450362;44,841450179129;POINT (-0.587681316450362 44.841450179129)
19300;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,573445026604611;44,8407287811661;POINT (-0.573445026604611 44.8407287811661)
19303;BORDEAUX;Voirie;Arceau vélo;16;;CUB;3;Réalisé;-0,575532651979126;44,8412254882841;POINT (-0.575532651979126 44.8412254882841)
19307;BORDEAUX;Voirie;Arceau vélo;8;bcmo;CUB;4;Réalisé;-0,600328683548976;44,8291625563655;POINT (-0.600328683548976 44.8291625563655)
19310;BORDEAUX;Voirie;Arceau vélo;40;;CUB;3;Réalisé;-0,581159355897244;44,840715166899;POINT (-0.581159355897244 44.840715166899)
19134;;;Arceau moto;6;;;2;Réalisé;-0,57148591275021;44,8481487605856;POINT (-0.57148591275021 44.8481487605856)
19312;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,57604788923313;44,8276697350973;POINT (-0.57604788923313 44.8276697350973)
19314;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,574288822401634;44,8223202667336;POINT (-0.574288822401634 44.8223202667336)
19315;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,573272105760257;44,8222287967978;POINT (-0.573272105760257 44.8222287967978)
19316;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,576431962732209;44,8275069571383;POINT (-0.576431962732209 44.8275069571383)
20675;;;Arceau moto;3;;;;Réalisé;-0,571675920746192;44,8408170204033;POINT (-0.571675920746192 44.8408170204033)
19320;BORDEAUX;Voirie;Arceau vélo;10;;CUB;5;Réalisé;-0,580959111670528;44,8256729226687;POINT (-0.580959111670528 44.8256729226687)
19321;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,58093123392667;44,8405588491117;POINT (-0.58093123392667 44.8405588491117)
19322;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,581328537189259;44,8249612747276;POINT (-0.581328537189259 44.8249612747276)
19323;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,56990731783705;44,8362614896404;POINT (-0.56990731783705 44.8362614896404)
19327;BORDEAUX;Voirie;Arceau vélo;30;;CUB;3;Réalisé;-0,58072138109997;44,8407269673957;POINT (-0.58072138109997 44.8407269673957)
19332;BORDEAUX;Voirie;Arceau vélo;14;bcmo;CUB;4;Réalisé;-0,600497042229497;44,8287351049099;POINT (-0.600497042229497 44.8287351049099)
19335;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,570408139609682;44,8358977057105;POINT (-0.570408139609682 44.8358977057105)
19337;BORDEAUX;Voirie;Arceau vélo;4;;CUB;2;Réalisé;-0,573589505897508;44,8517825963671;POINT (-0.573589505897508 44.8517825963671)
19339;BORDEAUX;Voirie;Arceau vélo;6;;CUB;2;Réalisé;-0,576389514388047;44,8472549442685;POINT (-0.576389514388047 44.8472549442685)
19340;BORDEAUX;Voirie;Arceau vélo;6;;CUB;2;Réalisé;-0,573542511581351;44,8518558658342;POINT (-0.573542511581351 44.8518558658342)
19341;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,575347168334868;44,8430940901276;POINT (-0.575347168334868 44.8430940901276)
19344;BORDEAUX;Voirie;Arceau vélo;10;sur platine;CUB;3;Réalisé;-0,572350186137834;44,8390724382797;POINT (-0.572350186137834 44.8390724382797)
19348;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,578179492815783;44,8422754168377;POINT (-0.578179492815783 44.8422754168377)
19350;BORDEAUX;Voirie;Arceau vélo;4;gymnase;CUB;4;Réalisé;-0,596554231862895;44,8326261276217;POINT (-0.596554231862895 44.8326261276217)
19352;BORDEAUX;Voirie;Arceau vélo;16;;CUB;4;Réalisé;-0,575514940144481;44,8363301687508;POINT (-0.575514940144481 44.8363301687508)
19353;BORDEAUX;Voirie;Arceau vélo;26;;CUB;3;Réalisé;-0,574032125592034;44,840065637823;POINT (-0.574032125592034 44.840065637823)
19358;BORDEAUX;Voirie;Arceau vélo;20;;CUB;3;Réalisé;-0,574040519632805;44,8404886621097;POINT (-0.574040519632805 44.8404886621097)
19359;BORDEAUX;Voirie;Arceau vélo;14;;CUB;3;Réalisé;-0,571883600497084;44,8404317141152;POINT (-0.571883600497084 44.8404317141152)
19363;BORDEAUX;Voirie;Arceau vélo;14;;CUB;5;Réalisé;-0,577081379657935;44,8319118444671;POINT (-0.577081379657935 44.8319118444671)
19364;BORDEAUX;Voirie;Arceau vélo;10;EGLISE;VILLE;2;Réalisé;-0,579174656419916;44,860223209435;POINT (-0.579174656419916 44.860223209435)
19366;BORDEAUX;Voirie;Arceau vélo;8;en face;CUB;4;Réalisé;-0,602930318060688;44,8298168076139;POINT (-0.602930318060688 44.8298168076139)
19367;BORDEAUX;Voirie;Arceau vélo;14;en face;CUB;4;Réalisé;-0,601565332544064;44,8273302486402;POINT (-0.601565332544064 44.8273302486402)
19374;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,61101521261014;44,8323124523007;POINT (-0.61101521261014 44.8323124523007)
19376;BORDEAUX;Voirie;Arceau vélo;14;bcmo;CUB;4;Réalisé;-0,5998913879616;44,8287685033032;POINT (-0.5998913879616 44.8287685033032)
19382;BORDEAUX;Voirie;Arceau vélo;14;;CUB;3;Réalisé;-0,573944583428938;44,8418687344523;POINT (-0.573944583428938 44.8418687344523)
19383;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,57089104341503;44,8377224423831;POINT (-0.57089104341503 44.8377224423831)
19384;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,5788954876267;44,8421672348315;POINT (-0.5788954876267 44.8421672348315)
19388;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,572010075796873;44,8324807639004;POINT (-0.572010075796873 44.8324807639004)
19389;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,572054343460944;44,832353531805;POINT (-0.572054343460944 44.832353531805)
19390;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,57798093560506;44,8319341850428;POINT (-0.57798093560506 44.8319341850428)
19391;BORDEAUX;Voirie;Arceau vélo;4;;CUB;5;Réalisé;-0,577827537762875;44,8319020757503;POINT (-0.577827537762875 44.8319020757503)
19396;BORDEAUX;Voirie;Arceau vélo;24;;CUB;4;Réalisé;-0,579729512989849;44,8332497633218;POINT (-0.579729512989849 44.8332497633218)
19398;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,573296285410891;44,8354469025942;POINT (-0.573296285410891 44.8354469025942)
19399;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,574434662972772;44,8336533163921;POINT (-0.574434662972772 44.8336533163921)
19400;BORDEAUX;Voirie;Arceau vélo;30;;CUB;4;Réalisé;-0,573691494875811;44,8321952867919;POINT (-0.573691494875811 44.8321952867919)
19401;BORDEAUX;Voirie;Arceau vélo;14;;CUB;4;Réalisé;-0,574098683969099;44,8330044813133;POINT (-0.574098683969099 44.8330044813133)
19403;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,568331387576356;44,8379129071874;POINT (-0.568331387576356 44.8379129071874)
19404;BORDEAUX;Voirie;Arceau vélo;12;;CUB;5;Réalisé;-0,562066248757084;44,8332976741613;POINT (-0.562066248757084 44.8332976741613)
19405;BORDEAUX;Voirie;Arceau vélo;14;en face;CUB;3;Réalisé;-0,589361821557819;44,8381030062597;POINT (-0.589361821557819 44.8381030062597)
19407;BORDEAUX;Voirie;Arceau vélo;6;;CUB;2;Réalisé;-0,574219035532843;44,8514606095802;POINT (-0.574219035532843 44.8514606095802)
19408;BORDEAUX;Voirie;Arceau vélo;10;;CUB;2;Réalisé;-0,574069836234762;44,8510051646153;POINT (-0.574069836234762 44.8510051646153)
19410;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,571915783014767;44,8359318212497;POINT (-0.571915783014767 44.8359318212497)
19412;BORDEAUX;Voirie;Arceau vélo;12;;CUB;5;Réalisé;-0,56471183367852;44,8353563828415;POINT (-0.56471183367852 44.8353563828415)
19414;BORDEAUX;Voirie;Arceau vélo;56;;CUB;4;Réalisé;-0,598269549310523;44,8331524699722;POINT (-0.598269549310523 44.8331524699722)
19415;BORDEAUX;Voirie;Arceau vélo;22;;CUB;4;Réalisé;-0,572670175714868;44,8373625754171;POINT (-0.572670175714868 44.8373625754171)
19416;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,593788178881454;44,8327322659111;POINT (-0.593788178881454 44.8327322659111)
19417;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,581371024570626;44,8298766444038;POINT (-0.581371024570626 44.8298766444038)
19418;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,572958378532432;44,8378145577736;POINT (-0.572958378532432 44.8378145577736)
19421;BORDEAUX;Voirie;Arceau vélo;2;;CUB;4;Réalisé;-0,581718437357947;44,8302461197428;POINT (-0.581718437357947 44.8302461197428)
19424;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,604486090243181;44,8303085691438;POINT (-0.604486090243181 44.8303085691438)
19426;BORDEAUX;Voirie;Arceau vélo;16;;CUB;3;Réalisé;-0,575760679676569;44,8409766373617;POINT (-0.575760679676569 44.8409766373617)
19428;BORDEAUX;Voirie;Arceau vélo;14;;VILLE;4;Réalisé;-0,568402879698395;44,837568901064;POINT (-0.568402879698395 44.837568901064)
19430;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,607674815048356;44,8298042187336;POINT (-0.607674815048356 44.8298042187336)
19433;BORDEAUX;Voirie;Arceau vélo;16;en face;CUB;8;Réalisé;-0,62520235617348;44,8558380043858;POINT (-0.62520235617348 44.8558380043858)
19435;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,579088301876599;44,8428984808963;POINT (-0.579088301876599 44.8428984808963)
19437;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,570614693056526;44,8387829817504;POINT (-0.570614693056526 44.8387829817504)
19439;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,567722909167398;44,8378921712808;POINT (-0.567722909167398 44.8378921712808)
19443;BORDEAUX;Voirie;Arceau vélo;16;;CUB;3;Réalisé;-0,578625573381844;44,8408144245362;POINT (-0.578625573381844 44.8408144245362)
19445;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,575915762270054;44,8395139911311;POINT (-0.575915762270054 44.8395139911311)
19446;BORDEAUX;Voirie;Arceau vélo;22;;CUB;3;Réalisé;-0,581256998213743;44,8385059254206;POINT (-0.581256998213743 44.8385059254206)
19447;BORDEAUX;Voirie;Arceau vélo;16;;CUB;3;Réalisé;-0,579986852411512;44,8404469562775;POINT (-0.579986852411512 44.8404469562775)
19448;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,572690632532647;44,8390458958138;POINT (-0.572690632532647 44.8390458958138)
19449;BORDEAUX;Voirie;Arceau vélo;18;;CUB;3;Réalisé;-0,573081513372158;44,839018038932;POINT (-0.573081513372158 44.839018038932)
19450;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,573570502054625;44,8389246740009;POINT (-0.573570502054625 44.8389246740009)
19451;BORDEAUX;Voirie;Arceau vélo;24;;CUB;5;Réalisé;-0,58552249452397;44,8268543746097;POINT (-0.58552249452397 44.8268543746097)
19452;BORDEAUX;Voirie;Arceau vélo;12;;CUB;3;Réalisé;-0,578619564074073;44,8436606209484;POINT (-0.578619564074073 44.8436606209484)
19453;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578905219971268;44,8438869284088;POINT (-0.578905219971268 44.8438869284088)
19454;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,578686324622673;44,8435592527253;POINT (-0.578686324622673 44.8435592527253)
19455;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578566448564863;44,843753362712;POINT (-0.578566448564863 44.843753362712)
19456;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578764265121109;44,8441065637406;POINT (-0.578764265121109 44.8441065637406)
19458;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,572643391140075;44,8396233528956;POINT (-0.572643391140075 44.8396233528956)
